id;cost;status
8320;23656795.349146;0.000000
8321;65619341.261298;0.000000
8322;62418646.964345;0.000000
8323;44505807.224176;0.000000
8324;41111281.366903;0.000000
8325;37731776.474670;0.000000
8326;34493014.240151;0.000000
8327;31451542.398094;0.000000
8328;28628607.436958;0.000000
8329;9005826.890728;0.000000
8330;2657614.641031;0.000000
8331;2522991.501247;0.000000
8332;4871027.676456;0.000000
8333;5115254.228833;0.000000
8334;5328876.319499;0.000000
8335;5501264.432521;0.000000
8336;5622499.300869;0.000000
8337;5684804.024553;0.000000
8338;5683903.871853;0.000000
8339;5619862.000923;0.000000
8340;5497066.657535;0.000000
8341;5323375.061278;0.000000
8342;5108745.410847;0.000000
8343;4863808.657935;0.000000
8344;4598723.699710;0.000000
8345;4322454.600618;0.000000
8346;4042441.067826;0.000000
8347;3764554.310811;0.000000
8348;3493222.047278;0.000000
8349;6957428.743558;0.000000
8350;7147627.906356;0.000000
8351;7292002.491500;0.000000
8352;7385260.098511;0.000000
8353;7423814.833779;0.000000
8354;7406144.794053;0.000000
8355;1941375.088282;0.000000
8356;683520.606666;0.000000
8357;709970.979668;0.000000
8358;731993.291918;0.000000
8359;748670.598190;0.000000
8360;759244.283125;0.000000
8361;763202.946690;0.000000
8362;760348.818871;0.000000
8363;750824.839008;0.000000
8364;735095.006198;0.000000
8365;713883.394576;0.000000
8366;688087.579264;0.000000
8367;658685.980864;0.000000
8368;1288850.532146;0.000000
8369;1326349.233996;0.000000
8370;1354800.089660;0.000000
8371;1373047.910745;0.000000
8372;1380310.688262;0.000000
8373;692085.846607;0.000000
8374;722554.340999;0.000000
8375;748950.080197;0.000000
8376;770198.325882;0.000000
8377;785334.094722;0.000000
8378;793611.388188;0.000000
8379;794600.462452;0.000000
8380;838973.070098;0.000000
8381;886268.271517;0.000000
8382;929101.207704;0.000000
8383;965399.894529;0.000000
8384;993064.699313;0.000000
8385;1010251.784887;0.000000
8386;1015697.513024;0.000000
8387;1008981.309828;0.000000
8388;990620.440436;0.000000
8389;1039303.503040;0.000000
8390;1091419.644920;0.000000
8391;1134005.658843;0.000000
8392;1163712.922553;0.000000
8393;1177793.503033;0.000000
8394;1174811.197338;0.000000
8395;1155077.807199;0.000000
8396;1120554.668396;0.000000
8397;1074281.036269;0.000000
8398;3132273.800488;0.000000
8399;3077814.735353;0.000000
8400;1032384.081819;0.000000
8401;1071661.584390;0.000000
8402;1099646.754415;0.000000
8403;1144681.746992;0.000000
8404;1192511.626372;0.000000
8405;3136720.465380;0.000000
8406;3177638.357636;0.000000
8407;2899048.334883;0.000000
8408;3110978.418288;0.000000
8409;3010898.908915;0.000000
8410;9445458.624959;0.000000
8411;11372539.110361;0.000000
8412;12504746.431013;0.000000
8413;15029916.397419;0.000000
8414;16399355.662372;0.000000
8415;17651204.609424;0.000000
8416;18335279.361320;0.000000
8417;18015301.201946;0.000000
8418;15545869.815999;0.000000
8419;14190833.471158;0.000000
8420;12972500.447422;0.000000
8421;11809389.448450;0.000000
8422;9811201.983351;0.000000
8423;6326609.796998;0.000000
8424;6073039.656105;0.000000
8425;6272042.981672;0.000000
8426;5906850.533601;0.000000
8427;5520290.163530;0.000000
8428;8359801.716549;0.000000
8429;3095428.366558;0.000000
8430;3065495.712372;0.000000
8431;3344777.733321;0.000000
8432;3631771.952397;0.000000
8433;3912974.816399;0.000000
8434;4163109.645760;0.000000
8435;4341036.389451;0.000000
8436;8216657.570426;0.000000
8437;8063347.732964;0.000000
8438;7700406.655667;0.000000
8439;7218193.067436;0.000000
8440;6688375.413012;0.000000
8441;6153505.174992;0.000000
8442;5702290.077121;0.000000
8443;5940227.217435;0.000000
8444;6101873.696509;0.000000
8445;6168735.392921;0.000000
8446;6212306.055491;0.000000
8447;6583276.265004;0.000000
8448;6879346.935880;0.000000
8449;7059838.510780;0.000000
8450;7092897.948448;0.000000
8451;14386443.694505;0.000000
8452;15207830.003435;0.000000
8453;15747907.807271;0.000000
8454;15871483.020236;0.000000
8455;15541066.040825;0.000000
8456;7663481.243780;0.000000
8457;7929691.330210;0.000000
8458;7786429.090120;0.000000
8459;7512566.372412;0.000000
8460;8235610.535335;0.000000
8461;9336996.044050;0.000000
8462;9879362.023830;0.000000
8463;10238746.939783;0.000000
8464;9789771.575390;0.000000
8465;726469.283136;0.000000
8466;686974.614584;0.000000
8467;635927.185714;0.000000
8468;581234.856855;0.000000
8469;1390849.479960;0.000000
8470;3896454.389799;0.000000
8471;3667673.963919;0.000000
8472;3425179.046269;0.000000
8473;3179397.034976;0.000000
8474;2937559.647476;0.000000
8475;2704383.813234;0.000000
8476;2482747.506974;0.000000
8477;2274238.755526;0.000000
8478;2079564.569791;0.000000
8479;1898842.940056;0.000000
8480;1731806.942315;0.000000
8481;1577945.852282;0.000000
8482;1436602.093894;0.000000
8483;1307037.506170;0.000000
8484;1188478.352197;0.000000
8485;1080145.590557;0.000000
8486;981274.911670;0.000000
8487;891129.653232;0.000000
8488;809008.758828;0.000000
8489;734251.290031;0.000000
8490;666238.552240;0.000000
8491;604394.581720;0.000000
8492;548185.522824;0.000000
8493;497118.270731;0.000000
8494;450738.646427;0.000000
8495;408629.292885;0.000000
8496;370407.426347;0.000000
8497;335722.536337;0.000000
8498;106677.186200;0.000000
8499;112213.466861;0.000000
8500;117752.035632;0.000000
8501;123251.395278;0.000000
8502;128666.314620;0.000000
8503;133948.288204;0.000000
8504;143132.213568;0.000000
8505;153365.963734;0.000000
8506;13897.613320;0.000000
8507;14832.529083;0.000000
8508;15795.540496;0.000000
8509;16781.376480;0.000000
8510;17783.610541;0.000000
8511;18794.606123;0.000000
8512;19805.495585;0.000000
8513;20806.203389;0.000000
8514;21785.524224;0.000000
8515;22731.265807;0.000000
8516;23630.463776;0.000000
8517;24469.672058;0.000000
8518;25235.326397;0.000000
8519;25914.171502;0.000000
8520;26493.734167;0.000000
8521;26962.816723;0.000000
8522;27311.978583;0.000000
8523;27533.969831;0.000000
8524;27624.081020;0.000000
8525;27580.378115;0.000000
8526;27403.800718;0.000000
8527;98366.895141;0.000000
8528;96811.814115;0.000000
8529;94842.975252;0.000000
8530;98283.937285;0.000000
8531;103160.789417;0.000000
8532;107862.950348;0.000000
8533;112315.693183;0.000000
8534;116725.669665;0.000000
8535;121749.049884;0.000000
8536;126418.012452;0.000000
8537;130639.206075;0.000000
8538;134320.849626;0.000000
8539;137376.929989;0.000000
8540;139731.674778;0.000000
8541;141323.912280;0.000000
8542;295715.215129;0.000000
8543;309944.179649;0.000000
8544;323260.133498;0.000000
8545;120177.927936;0.000000
8546;123963.269730;0.000000
8547;127093.047275;0.000000
8548;129472.292187;0.000000
8549;131024.470406;0.000000
8550;131697.564148;0.000000
8551;66113.814429;0.000000
8552;70015.604967;0.000000
8553;73776.734446;0.000000
8554;77303.955082;0.000000
8555;80494.962847;0.000000
8556;83243.490392;0.000000
8557;85446.551644;0.000000
8558;87013.309570;0.000000
8559;245212.397234;0.000000
8560;245534.624094;0.000000
8561;243761.068729;0.000000
8562;239974.627659;0.000000
8563;234345.819177;0.000000
8564;227112.495809;0.000000
8565;218554.427872;0.000000
8566;208967.752188;0.000000
8567;198643.129138;0.000000
8568;187849.639662;0.000000
8569;19068.555661;0.000000
8570;17876.392670;0.000000
8571;17246.869874;0.000000
8572;16821.619172;0.000000
8573;16313.664121;0.000000
8574;15736.077127;0.000000
8575;15102.511672;0.000000
8576;14426.538645;0.000000
8577;13841.326123;0.000000
8578;13594.768089;0.000000
8579;13283.011600;0.000000
8580;12913.258080;0.000000
8581;12493.561247;0.000000
8582;12342.663501;0.000000
8583;13251.683937;0.000000
8584;14188.300304;0.000000
8585;15144.111030;0.000000
8586;16108.417475;0.000000
8587;17068.050578;0.000000
8588;18007.315787;0.000000
8589;18908.117511;0.000000
8590;19750.328318;0.000000
8591;20512.458990;0.000000
8592;21172.656710;0.000000
8593;21710.006279;0.000000
8594;22106.037054;0.000000
8595;22346.261637;0.000000
8596;22421.516991;0.000000
8597;22328.872982;0.000000
8598;22071.932713;0.000000
8599;21660.463879;0.000000
8600;21109.435561;0.000000
8601;20437.645220;0.000000
8602;19666.173270;0.000000
8603;20820.099437;0.000000
8604;22295.731662;0.000000
8605;23776.330106;0.000000
8606;25232.670823;0.000000
8607;26628.883574;0.000000
8608;27922.923469;0.000000
8609;29068.139303;0.000000
8610;30016.232523;0.000000
8611;62045.401942;0.000000
8612;67311.000950;0.000000
8613;72733.406071;0.000000
8614;78186.982550;0.000000
8615;83483.340115;0.000000
8616;177762.238922;0.000000
8617;191631.599272;0.000000
8618;204794.603106;0.000000
8619;216132.123499;0.000000
8620;224147.477715;0.000000
8621;3303680.978278;0.000000
8622;146263.926187;0.000000
8623;161386.992142;0.000000
8624;177550.614193;0.000000
8625;30809.037768;0.000000
8626;182574.044288;0.000000
8627;44959816.168200;0.000000
8628;70643370.624095;0.000000
8629;71629969.009796;0.000000
8630;69723633.458574;0.000000
8631;47178866.542614;0.000000
8632;43124049.433574;0.000000
8633;39276589.648908;0.000000
8634;35700848.254643;0.000000
8635;32411157.628579;0.000000
8636;10252330.455219;0.000000
8637;9862859.803083;0.000000
8638;2897154.809448;0.000000
8639;2737082.774122;0.000000
8640;5295904.554910;0.000000
8641;5586526.821945;0.000000
8642;5844181.046574;0.000000
8643;6054694.472143;0.000000
8644;6204249.094669;0.000000
8645;6281622.344992;0.000000
8646;6280501.921337;0.000000
8647;6200981.823695;0.000000
8648;6049539.053991;0.000000
8649;5837502.543161;0.000000
8650;5578728.793816;0.000000
8651;5287373.768762;0.000000
8652;4976319.462514;0.000000
8653;4656365.148840;0.000000
8654;4336016.265255;0.000000
8655;4021632.741652;0.000000
8656;3717741.688925;0.000000
8657;3427391.116834;0.000000
8658;6484409.264573;0.000000
8659;6606393.327225;0.000000
8660;6684971.873043;0.000000
8661;6717408.037078;0.000000
8662;1694116.749984;0.000000
8663;1776696.551611;0.000000
8664;1852368.732804;0.000000
8665;1918829.504955;0.000000
8666;1973801.359132;0.000000
8667;2015206.352356;0.000000
8668;2041355.582038;0.000000
8669;2051124.895596;0.000000
8670;2044082.526573;0.000000
8671;2020540.373258;0.000000
8672;1981516.830940;0.000000
8673;1928619.979991;0.000000
8674;1863877.385339;0.000000
8675;1789546.601796;0.000000
8676;3481052.145432;0.000000
8677;3575117.425757;0.000000
8678;3646164.850710;0.000000
8679;3691585.153791;0.000000
8680;3709630.281911;0.000000
8681;1879828.969254;0.000000
8682;1956602.250093;0.000000
8683;2022608.747938;0.000000
8684;698746.764183;0.000000
8685;711340.050685;0.000000
8686;718203.376914;0.000000
8687;729539.036750;0.000000
8688;772296.033298;0.000000
8689;812314.357348;0.000000
8690;848105.476204;0.000000
8691;878080.638480;0.000000
8692;900695.607832;0.000000
8693;914641.175248;0.000000
8694;919042.762236;0.000000
8695;913613.105396;0.000000
8696;904848.995022;0.000000
8697;953651.616849;0.000000
8698;996504.501997;0.000000
8699;1030958.862047;0.000000
8700;1054674.104206;0.000000
8701;1065818.614517;0.000000
8702;1063463.441225;0.000000
8703;1047808.698933;0.000000
8704;1020133.280012;0.000000
8705;982493.150723;0.000000
8706;2835870.528885;0.000000
8707;2791862.466997;0.000000
8708;942148.693846;0.000000
8709;974158.801070;0.000000
8710;998933.748295;0.000000
8711;1046427.446467;0.000000
8712;1084903.560010;0.000000
8713;2843513.515484;0.000000
8714;2875573.540209;0.000000
8715;2868593.122083;0.000000
8716;2823232.059230;0.000000
8717;8341330.701270;0.000000
8718;9160202.336293;0.000000
8719;10037981.432119;0.000000
8720;10963190.073818;0.000000
8721;13581584.148645;0.000000
8722;14607651.120318;0.000000
8723;15433962.937443;0.000000
8724;15829815.112622;0.000000
8725;15651249.715385;0.000000
8726;14269579.241816;0.000000
8727;13352925.354290;0.000000
8728;11333226.658234;0.000000
8729;10395734.380352;0.000000
8730;9497352.489189;0.000000
8731;8654682.587321;0.000000
8732;5552145.356524;0.000000
8733;5298945.715071;0.000000
8734;5011576.924745;0.000000
8735;4704625.340498;0.000000
8736;2451280.845068;0.000000
8737;2676290.390024;0.000000
8738;2912605.322387;0.000000
8739;3155597.396931;0.000000
8740;3397015.760053;0.000000
8741;3623159.145125;0.000000
8742;3813271.059395;0.000000
8743;7360382.789214;0.000000
8744;7434977.787549;0.000000
8745;7329065.951019;0.000000
8746;7066608.178494;0.000000
8747;6696183.864809;0.000000
8748;6378541.668607;0.000000
8749;6354467.969470;0.000000
8750;6221035.541580;0.000000
8751;6518237.901747;0.000000
8752;6728730.232390;0.000000
8753;6817246.242189;0.000000
8754;6768860.498033;0.000000
8755;7150016.204346;0.000000
8756;7540874.923710;0.000000
8757;7790054.230015;0.000000
8758;7836791.747499;0.000000
8759;15456139.641003;0.000000
8760;17073482.563245;0.000000
8761;17881252.715644;0.000000
8762;18074505.238568;0.000000
8763;17033500.796348;0.000000
8764;9862249.861011;0.000000
8765;9936863.328568;0.000000
8766;8535725.192718;0.000000
8767;7959179.359388;0.000000
8768;7008253.479886;0.000000
8769;7211767.835188;0.000000
8770;5570405.572029;0.000000
8771;9126146.634343;0.000000
8772;8985189.373644;0.000000
8773;7863799.862231;0.000000
8774;8353256.588433;0.000000
8775;2024545.326647;0.000000
8776;5008709.808924;0.000000
8777;4473541.577180;0.000000
8778;4222442.928028;0.000000
8779;3945430.355879;0.000000
8780;3659698.942340;0.000000
8781;3376672.823187;0.000000
8782;3103416.514413;0.000000
8783;2844002.621193;0.000000
8784;2600541.645705;0.000000
8785;2373888.011908;0.000000
8786;2164106.148443;0.000000
8787;1970773.955960;0.000000
8788;1793179.723187;0.000000
8789;1630449.921811;0.000000
8790;1481632.117809;0.000000
8791;1345748.567830;0.000000
8792;1221830.525879;0.000000
8793;1108939.765639;0.000000
8794;1006181.581775;0.000000
8795;912712.093657;0.000000
8796;827741.740724;0.000000
8797;750536.244862;0.000000
8798;680415.908001;0.000000
8799;616753.839086;0.000000
8800;558973.518874;0.000000
8801;506545.983446;0.000000
8802;458986.819496;0.000000
8803;415853.102830;0.000000
8804;376740.368900;0.000000
8805;341279.673819;0.000000
8806;116155.792674;0.000000
8807;122357.165593;0.000000
8808;128575.487963;0.000000
8809;134763.924908;0.000000
8810;140871.021608;0.000000
8811;146841.192549;0.000000
8812;153599.223771;0.000000
8813;13970.090690;0.000000
8814;14967.620526;0.000000
8815;16004.135285;0.000000
8816;17075.305423;0.000000
8817;18175.551962;0.000000
8818;19297.934231;0.000000
8819;20434.061723;0.000000
8820;21574.042357;0.000000
8821;22706.481139;0.000000
8822;23818.544032;0.000000
8823;24896.101444;0.000000
8824;25923.963469;0.000000
8825;26886.214425;0.000000
8826;27766.647081;0.000000
8827;28549.287264;0.000000
8828;29218.988159;0.000000
8829;29762.061704;0.000000
8830;30166.904144;0.000000
8831;30424.566144;0.000000
8832;30529.216961;0.000000
8833;30478.458163;0.000000
8834;30273.455252;0.000000
8835;29918.873514;0.000000
8836;29422.624798;0.000000
8837;28795.451080;0.000000
8838;101823.666175;0.000000
8839;98744.513928;0.000000
8840;98487.817771;0.000000
8841;102368.674357;0.000000
8842;106663.470054;0.000000
8843;111038.119623;0.000000
8844;115088.578427;0.000000
8845;118737.611909;0.000000
8846;253494.037904;0.000000
8847;270655.675036;0.000000
8848;288008.424495;0.000000
8849;305327.388472;0.000000
8850;322343.579274;0.000000
8851;338745.481811;0.000000
8852;126925.679755;0.000000
8853;131979.017355;0.000000
8854;136414.769196;0.000000
8855;140098.638925;0.000000
8856;142909.246650;0.000000
8857;144747.656373;0.000000
8858;145546.071111;0.000000
8859;145274.267463;0.000000
8860;76030.009583;0.000000
8861;80389.582693;0.000000
8862;84513.273715;0.000000
8863;88275.200968;0.000000
8864;91540.772963;0.000000
8865;94176.080212;0.000000
8866;96060.311143;0.000000
8867;97099.537018;0.000000
8868;97239.103930;0.000000
8869;269202.597894;0.000000
8870;264643.013442;0.000000
8871;257897.614923;0.000000
8872;249284.642745;0.000000
8873;239170.561523;0.000000
8874;227933.590834;0.000000
8875;215934.635737;0.000000
8876;21944.947332;0.000000
8877;20586.456698;0.000000
8878;19399.844974;0.000000
8879;19010.914640;0.000000
8880;18512.568351;0.000000
8881;17919.657254;0.000000
8882;17248.505106;0.000000
8883;16515.919497;0.000000
8884;15738.343372;0.000000
8885;14931.198093;0.000000
8886;14108.431315;0.000000
8887;13282.254854;0.000000
8888;12463.041272;0.000000
8889;11659.341596;0.000000
8890;11504.240965;0.000000
8891;12319.537491;0.000000
8892;13155.047923;0.000000
8893;14002.859922;0.000000
8894;14853.186350;0.000000
8895;15694.288827;0.000000
8896;16512.509090;0.000000
8897;17292.449865;0.000000
8898;18017.344994;0.000000
8899;18669.646876;0.000000
8900;19231.835106;0.000000
8901;19687.412968;0.000000
8902;20022.012905;0.000000
8903;20224.488309;0.000000
8904;20287.841917;0.000000
8905;20209.844526;0.000000
8906;19993.237891;0.000000
8907;19645.485570;0.000000
8908;19178.116114;0.000000
8909;18605.770532;0.000000
8910;18074.443863;0.000000
8911;19359.616626;0.000000
8912;20658.696605;0.000000
8913;21950.739213;0.000000
8914;23209.954641;0.000000
8915;24405.822144;0.000000
8916;25503.798451;0.000000
8917;26466.814232;0.000000
8918;27257.661864;0.000000
8919;58500.410148;0.000000
8920;63157.469837;0.000000
8921;67877.711173;0.000000
8922;72538.161856;0.000000
8923;154442.561041;0.000000
8924;166360.587191;0.000000
8925;177954.340192;0.000000
8926;188581.473752;0.000000
8927;197384.278195;0.000000
8928;203379.797831;0.000000
8929;54593.807972;0.000000
8930;158504.539321;0.000000
8931;173386.479231;0.000000
8932;145958.384053;0.000000
8933;22166.729550;0.000000
8934;9.841278;0.000000
8935;9974.263131;0.000000
8936;78357198.490313;0.000000
8937;83021947.981456;0.000000
8938;70571325.796179;0.000000
8939;64253598.662266;0.000000
8940;44384871.135409;0.000000
8941;40212873.406420;0.000000
8942;36417827.294123;0.000000
8943;11614615.658948;0.000000
8944;11257033.511450;0.000000
8945;10775851.592208;0.000000
8946;3148038.481598;0.000000
8947;2957568.846305;0.000000
8948;5738162.228028;0.000000
8949;6084622.020544;0.000000
8950;6397014.058038;0.000000
8951;6656402.911145;0.000000
8952;6843214.024610;0.000000
8953;6940758.840198;0.000000
8954;6939341.760444;0.000000
8955;6839108.795747;0.000000
8956;6650002.156186;0.000000
8957;6388848.798827;0.000000
8958;6075247.604091;0.000000
8959;5728078.736672;0.000000
8960;5363469.685862;0.000000
8961;4994095.100222;0.000000
8962;4629308.550598;0.000000
8963;4275647.843610;0.000000
8964;3937428.867305;0.000000
8965;3617291.287119;0.000000
8966;3316648.729120;0.000000
8967;4810390.369575;0.000000
8968;4695331.042083;0.000000
8969;6078211.304781;0.000000
8970;1552567.135443;0.000000
8971;1623583.219336;0.000000
8972;1688223.532296;0.000000
8973;1744643.056274;0.000000
8974;1791054.841911;0.000000
8975;1825857.233197;0.000000
8976;1847766.935112;0.000000
8977;1855938.400565;0.000000
8978;1850048.633406;0.000000
8979;1830330.862044;0.000000
8980;1797550.153626;0.000000
8981;1752926.007367;0.000000
8982;1698017.214773;0.000000
8983;1634589.590430;0.000000
8984;3163390.680716;0.000000
8985;3243158.379492;0.000000
8986;3303180.587918;0.000000
8987;3341449.319397;0.000000
8988;3356630.678559;0.000000
8989;1716602.368000;0.000000
8990;1781920.500950;0.000000
8991;1837722.545360;0.000000
8992;1882103.823787;0.000000
8993;1913420.797930;0.000000
8994;1930441.486640;0.000000
8995;845253.723503;0.000000
8996;891298.489239;0.000000
8997;933940.793140;0.000000
8998;971688.608761;0.000000
8999;1003006.031604;0.000000
9000;1026447.875015;0.000000
9001;1040821.348014;0.000000
9002;1045344.772808;0.000000
9003;1039763.901742;0.000000
9004;831822.917333;0.000000
9005;872737.516590;0.000000
9006;908178.928144;0.000000
9007;936324.922284;0.000000
9008;955508.036443;0.000000
9009;964467.415157;0.000000
9010;962577.022712;0.000000
9011;949970.987896;0.000000
9012;927516.078092;0.000000
9013;896642.643825;0.000000
9014;859099.156365;0.000000
9015;2531250.777870;0.000000
9016;858391.915350;0.000000
9017;884703.008904;0.000000
9018;915363.694096;0.000000
9019;954519.050973;0.000000
9020;985792.377192;0.000000
9021;2576578.982323;0.000000
9022;2602151.333129;0.000000
9023;2596593.857765;0.000000
9024;2560339.287435;0.000000
9025;8026808.905537;0.000000
9026;8770178.288063;0.000000
9027;9549395.995768;0.000000
9028;10345331.009518;0.000000
9029;11122358.567556;0.000000
9030;11819032.126543;0.000000
9031;12341954.345942;0.000000
9032;12582550.746918;0.000000
9033;12475209.724495;0.000000
9034;12050621.064490;0.000000
9035;11409236.725581;0.000000
9036;10654616.243565;0.000000
9037;9860638.261903;0.000000
9038;9071865.745088;0.000000
9039;8312915.020967;0.000000
9040;5064305.227133;0.000000
9041;4856470.114525;0.000000
9042;4616651.598799;0.000000
9043;4356238.888646;0.000000
9044;2332600.503578;0.000000
9045;2533725.056423;0.000000
9046;2740980.659696;0.000000
9047;2949065.647121;0.000000
9048;3149762.433248;0.000000
9049;3331203.230328;0.000000
9050;6496039.186101;0.000000
9051;6673203.116245;0.000000
9052;6727576.153884;0.000000
9053;6650204.643370;0.000000
9054;6681990.375012;0.000000
9055;6929625.332503;0.000000
9056;7048218.911055;0.000000
9057;7015865.549516;0.000000
9058;6838816.116052;0.000000
9059;7130298.866119;0.000000
9060;7411994.215450;0.000000
9061;7533786.367852;0.000000
9062;7466941.864052;0.000000
9063;7697974.294326;0.000000
9064;8222822.170236;0.000000
9065;8953984.284776;0.000000
9066;9026247.959191;0.000000
9067;8896567.402989;0.000000
9068;18690991.996936;0.000000
9069;19969420.624687;0.000000
9070;20320496.797888;0.000000
9071;19433249.780679;0.000000
9072;10846334.874346;0.000000
9073;10973961.505950;0.000000
9074;9285886.769584;0.000000
9075;3990572.637978;0.000000
9076;729751.070119;0.000000
9077;9855011.520175;0.000000
9078;5824539.234636;0.000000
9079;5607644.846523;0.000000
9080;4859428.741181;0.000000
9081;4544660.911092;0.000000
9082;4211109.198810;0.000000
9083;3878057.611093;0.000000
9084;3556426.959328;0.000000
9085;3251957.856858;0.000000
9086;2967328.066135;0.000000
9087;2703432.471041;0.000000
9088;2460138.031662;0.000000
9089;2236729.702584;0.000000
9090;2032176.437391;0.000000
9091;1845291.515093;0.000000
9092;1674829.779831;0.000000
9093;1519546.542750;0.000000
9094;1378232.794853;0.000000
9095;1249735.578218;0.000000
9096;1132968.965148;0.000000
9097;1026919.063630;0.000000
9098;930645.228067;0.000000
9099;843278.883757;0.000000
9100;764020.884697;0.000000
9101;692138.010370;0.000000
9102;626959.001535;0.000000
9103;567870.399189;0.000000
9104;514312.360070;0.000000
9105;465774.560713;0.000000
9106;421792.260467;0.000000
9107;381942.565643;0.000000
9108;119500.059139;0.000000
9109;126360.853690;0.000000
9110;133304.478931;0.000000
9111;140284.193902;0.000000
9112;147247.274714;0.000000
9113;154135.292871;0.000000
9114;160884.622199;0.000000
9115;167427.198301;0.000000
9116;14991.590617;0.000000
9117;16092.140019;0.000000
9118;17239.513995;0.000000
9119;18429.336525;0.000000
9120;19655.792880;0.000000
9121;20911.474162;0.000000
9122;22187.244368;0.000000
9123;23472.145225;0.000000
9124;24753.356833;0.000000
9125;26016.234262;0.000000
9126;27244.440860;0.000000
9127;28420.197321;0.000000
9128;29524.660685;0.000000
9129;30538.438719;0.000000
9130;31442.232393;0.000000
9131;32217.583160;0.000000
9132;32847.684120;0.000000
9133;33318.197886;0.000000
9134;33618.012457;0.000000
9135;33739.863176;0.000000
9136;33680.756170;0.000000
9137;33442.146696;0.000000
9138;33029.852175;0.000000
9139;32453.709807;0.000000
9140;31727.016956;0.000000
9141;30865.813776;0.000000
9142;29888.078729;0.000000
9143;29640.626086;0.000000
9144;107696.619905;0.000000
9145;107256.868436;0.000000
9146;218535.454038;0.000000
9147;235829.503780;0.000000
9148;253906.606236;0.000000
9149;272661.013921;0.000000
9150;291945.822134;0.000000
9151;311566.607864;0.000000
9152;331275.873238;0.000000
9153;350769.329500;0.000000
9154;369685.405913;0.000000
9155;138903.893280;0.000000
9156;144808.258673;0.000000
9157;150021.895442;0.000000
9158;154374.570639;0.000000
9159;157709.795288;0.000000
9160;159898.244987;0.000000
9161;160850.406212;0.000000
9162;160526.144621;0.000000
9163;82345.911811;0.000000
9164;87398.436844;0.000000
9165;92225.488438;0.000000
9166;96672.959602;0.000000
9167;100570.165095;0.000000
9168;103741.654073;0.000000
9169;106024.559575;0.000000
9170;107289.355467;0.000000
9171;107459.531103;0.000000
9172;106524.523461;0.000000
9173;104541.578761;0.000000
9174;101625.884787;0.000000
9175;273279.087453;0.000000
9176;261286.455408;0.000000
9177;248092.540075;0.000000
9178;234144.060179;0.000000
9179;23705.954161;0.000000
9180;22156.800409;0.000000
9181;21406.702479;0.000000
9182;20947.651290;0.000000
9183;20361.717604;0.000000
9184;19667.817536;0.000000
9185;18886.439286;0.000000
9186;18038.326108;0.000000
9187;17143.398242;0.000000
9188;16219.969161;0.000000
9189;15284.254701;0.000000
9190;14350.136632;0.000000
9191;13429.124890;0.000000
9192;12530.460179;0.000000
9193;11661.305125;0.000000
9194;11426.243596;0.000000
9195;12170.157258;0.000000
9196;12921.063426;0.000000
9197;13670.136923;0.000000
9198;14407.026932;0.000000
9199;15119.937091;0.000000
9200;15795.825887;0.000000
9201;16420.750237;0.000000
9202;16980.364077;0.000000
9203;17460.564951;0.000000
9204;17848.256066;0.000000
9205;18132.162637;0.000000
9206;18303.616483;0.000000
9207;18357.209805;0.000000
9208;18291.225075;0.000000
9209;18107.775084;0.000000
9210;17812.630904;0.000000
9211;17414.765038;0.000000
9212;16925.679437;0.000000
9213;16809.525268;0.000000
9214;17947.032748;0.000000
9215;19088.194593;0.000000
9216;20214.237883;0.000000
9217;21302.781880;0.000000
9218;22328.140558;0.000000
9219;23262.080460;0.000000
9220;24075.126320;0.000000
9221;50829.630013;0.000000
9222;54838.829618;0.000000
9223;58927.350970;0.000000
9224;63012.053780;0.000000
9225;134149.588550;0.000000
9226;144421.934423;0.000000
9227;154579.606825;0.000000
9228;164223.994586;0.000000
9229;172828.371521;0.000000
9230;179761.266531;0.000000
9231;48759.253034;0.000000
9232;53727.069515;0.000000
9233;157321.201913;0.000000
9234;172915.674547;0.000000
9235;187192.045987;0.000000
9236;196228.620033;0.000000
9237;149200.608776;0.000000
9238;60224.397998;0.000000
9239;45344.836511;0.000000
9240;222.485008;0.000000
9241;30054485.408373;0.000000
9242;74651454.960850;0.000000
9243;71428226.013700;0.000000
9244;64788879.613627;0.000000
9245;59223716.134009;0.000000
9246;53642859.128978;0.000000
9247;13049764.372877;0.000000
9248;12790553.546586;0.000000
9249;12334129.136499;0.000000
9250;11734024.080431;0.000000
9251;3405651.162520;0.000000
9252;3179363.492913;0.000000
9253;6189753.617727;0.000000
9254;6602861.668941;0.000000
9255;6983374.332556;0.000000
9256;7306169.150602;0.000000
9257;7543110.204116;0.000000
9258;7668494.974645;0.000000
9259;7666664.760742;0.000000
9260;7537859.350028;0.000000
9261;7298120.483223;0.000000
9262;6973319.806688;0.000000
9263;6591567.688443;0.000000
9264;6177855.032477;0.000000
9265;5751826.286744;0.000000
9266;5327699.203086;0.000000
9267;4915135.134833;0.000000
9268;4520315.317285;0.000000
9269;4146900.107014;0.000000
9270;3796782.574789;0.000000
9271;5405119.140481;0.000000
9272;5303617.790913;0.000000
9273;5167961.545727;0.000000
9274;5002780.496911;0.000000
9275;4813258.012735;0.000000
9276;4604764.280610;0.000000
9277;1537201.561832;0.000000
9278;1585252.827826;0.000000
9279;1624599.149794;0.000000
9280;1653994.301534;0.000000
9281;1672451.388544;0.000000
9282;1679325.498640;0.000000
9283;1674371.359269;0.000000
9284;1657766.017051;0.000000
